Year,player_name,last_name,first_name,team,team_clean,Position,games_played,goals,assists,points,penalty_mins,pp_goals,pp_assists,sh_goals,sh_assists
2013,"Martin, Alex",Martin, Alex,SNA,SNA,D,1,0,0,0,0,0,0,0,0
2013,"Martin, Chris",Martin, Chris,WHI,WHI,AP,1,0,0,0,5,0,0,0,0
2013,"Martin, Justin",Martin, Justin,BUR,BUR,D,1,0,0,0,0,0,0,0,0
2013,"McCarthy, Tyler",McCarthy, Tyler,BRA,BRA,T,2,0,0,0,20,0,0,0,0
2013,"McCullough, Jordan",McCullough, Jordan,WHI,WHI,AP,2,0,0,0,0,0,0,0,0
2013,"McDonald AP, Blake",McDonald AP, Blake,SNA,SNA,,3,0,0,0,2,0,0,0,0
2013,"McKenzie, Nathan",McKenzie, Nathan,TOR,TOR,,10,0,0,0,2,0,0,0,0
2013,"McKinnon, Tyler",McKinnon, Tyler,MIS,MIS,,1,0,0,0,2,0,0,0,0
2013,"McNutt, Nick",McNutt, Nick,MIS,MIS,AP,1,0,0,0,0,0,0,0,0
2013,"McWilliams AP, Mike",McWilliams AP, Mike,BLS,BLS,,1,0,0,0,0,0,0,0,0
2013,"Minichiello, Marcus",Minichiello, Marcus,TOR,TOR,F,3,0,0,0,0,0,0,0,0
2013,"Mitchell, Mac",Mitchell, Mac,ORA,ORA,,2,0,0,0,2,0,0,0,0
2013,"Nolan, Chris",Nolan, Chris,BRA,BRA,AP,1,0,0,0,0,0,0,0,0
2013,"Oliver, Josh",Oliver, Josh,MIS,MIS,,1,0,0,0,0,0,0,0,0
2013,"Osborne, Jeremy",Osborne, Jeremy,WHI,WHI,AP,3,0,0,0,6,0,0,0,0
2013,"Parnham, Brandon",Parnham, Brandon,BLS,BLS,D,19,0,0,0,6,0,0,0,0
2013,"Poole AP, Tanner",Poole AP, Tanner,BLS,BLS,,1,0,0,0,0,0,0,0,0
2013,"Rodarte, Kits",Rodarte, Kits,MIS,MIS,AP,1,0,0,0,2,0,0,0,0
2013,"Rogers, Cameron",Rogers, Cameron,KWE,KWE,,1,0,0,0,0,0,0,0,0
2013,"Secord, Spencer AP",Secord, Spencer AP,TOR,TOR,F,2,0,0,0,2,0,0,0,0
2013,"Sellars, Hunter",Sellars, Hunter,BRA,BRA,AP,1,0,0,0,0,0,0,0,0
2013,"Shears, Jesse",Shears, Jesse,MIS,MIS,,1,0,0,0,0,0,0,0,0
2013,"Smith, Matt",Smith, Matt,BRA,BRA,AP,1,0,0,0,0,0,0,0,0
2013,"Stewart, Todd",Stewart, Todd,MIS,MIS,,12,0,0,0,9,0,0,0,0
2013,"Stroscher, Jake",Stroscher, Jake,TOR,TOR,T,2,0,0,0,0,0,0,0,0
2013,"Tamas, Alec",Tamas, Alec,SCA,SCA,,2,0,0,0,0,0,0,0,0
2013,"Tansley, Rhys",Tansley, Rhys,SNA,SNA,,1,0,0,0,0,0,0,0,0
2013,"Tarbell, Kason",Tarbell, Kason,SNA,SNA,D,4,0,0,0,2,0,0,0,0
2013,"Thoms AP, Byson",Thoms AP, Byson,SCA,SCA,,1,0,0,0,0,0,0,0,0
2013,"Wilman, Chris",Wilman, Chris,TOR,TOR,T,10,0,0,0,2,0,0,0,0
2013,"X Rebelo, Paul",Rebelo, Paul,TOR,TOR,T,4,0,0,0,4,0,0,0,0
2012,"Smith, Dhane",Smith, Dhane,KWE,KWE,,19,38,69,107,14,5,12,2,1
2012,"O`Connor, Reilly",O`Connor, Reilly,WHI,WHI,,20,25,79,104,8,4,17,1,0
2012,"MacDonald, Shane",MacDonald, Shane,BRA,BRA,T,20,37,61,98,38,5,13,2,1
2012,"Cockerton, Mark",Cockerton, Mark,WHI,WHI,F,18,45,50,95,4,10,10,4,1
2012,"Knight, Curtis",Knight, Curtis,WHI,WHI,F,20,42,53,95,0,4,12,2,1
2012,"Lintner, Dan",Lintner, Dan,WHI,WHI,F,20,49,36,85,10,10,8,0,0
2012,"Staats, Randy",Staats, Randy,SNA,SNA,F,17,39,46,85,29,6,11,2,1
2012,"Hellyer, Rob",Hellyer, Rob,ORA,ORA,T,17,30,52,82,4,5,12,2,0
2012,"Powless, Johnny",Powless, Johnny,SNA,SNA,F,14,37,40,77,38,4,11,0,1
2012,"Craig, Daniel",Craig, Daniel,BLS,BLS,O,20,34,41,75,4,3,6,0,1
2012,"Keane, Dan",Keane, Dan,BRA,BRA,O,17,30,45,75,12,7,9,1,1
2012,"Attwood, Chris",Attwood, Chris,WHI,WHI,F,18,33,41,74,27,7,7,1,3
2012,"Ruest, Jacob",Ruest, Jacob,BUR,BUR,A,19,39,35,74,11,8,16,2,0
2012,"Adams, Shayne",Adams, Shayne,SNA,SNA,F,18,37,36,73,10,9,9,3,1
2012,"Herreweyers, Zach",Herreweyers, Zach,PET,PET,O,16,38,31,69,4,5,10,5,0
2012,"Keenan, Ryan",Keenan, Ryan,WHI,WHI,F,19,25,44,69,5,4,11,1,2
2012,"Robertson, Jordan",Robertson, Jordan,TOR,TOR,,20,37,32,69,8,8,9,2,0
2012,"Webster, Dylan",Webster, Dylan,BRA,BRA,O,20,21,48,69,21,3,4,0,3
2012,"MacGregor, Ryan",MacGregor, Ryan,BUR,BUR,O,19,32,36,68,40,2,9,0,1
2012,"Jones, Mitchell",Jones, Mitchell,ORA,ORA,T,11,26,41,67,11,4,8,1,2
2012,"Critch, Jordan",Critch, Jordan,ORA,ORA,T,16,38,24,62,0,7,6,0,0
2012,"Noble, Jeremy",Noble, Jeremy,ORA,ORA,T,9,32,30,62,8,8,6,1,3
2012,"Caravello, Dustin",Caravello, Dustin,ORA,ORA,T,20,21,38,59,12,1,5,1,0
2012,"McCann, Wayne",McCann, Wayne,BRA,BRA,,19,21,38,59,16,1,9,0,1
2012,"Whitlow, Kyle",Whitlow, Kyle,BLS,BLS,O,20,24,35,59,13,1,5,0,0
2012,"Hulbert, Jackson",Hulbert, Jackson,TOR,TOR,,19,23,35,58,2,5,8,1,1
2012,"Jackson, Kyle",Jackson, Kyle,KWE,KWE,F,14,43,13,56,29,9,3,0,0
2012,"Masterson, Tom",Masterson, Tom,KWE,KWE,,19,15,41,56,2,3,8,0,0
2012,"Milligan, Cam",Milligan, Cam,PET,PET,O,18,27,29,56,2,4,7,3,0
2012,"Cloutier, Chris",Cloutier, Chris,KWE,KWE,,20,30,24,54,15,2,2,0,0
2012,"Corbett, Patrick",Corbett, Patrick,BUR,BUR,T,13,22,31,53,14,8,9,0,2
2012,"Crough, Matt",Crough, Matt,PET,PET,,14,25,28,53,4,6,8,0,0
2012,"Melnychenko, Mike",Melnychenko, Mike,SCA,SCA,,18,27,26,53,6,5,5,1,0
2012,"Murphy, Austin",Murphy, Austin,BLS,BLS,O,20,11,42,53,12,0,0,0,1
2012,"Daradick, Jordie",Daradick, Jordie,SCA,SCA,,17,15,37,52,2,2,9,1,3
2012,"Swift, Jeff",Swift, Jeff,PET,PET,O,18,16,33,49,26,5,6,1,1
2012,"Dance, Jordan",Dance, Jordan,ORA,ORA,T,17,12,36,48,12,0,3,0,1
2012,"Johnson, Josh",Johnson, Josh,SNA,SNA,F,15,18,30,48,2,7,6,0,1
2012,"Issacs, Kyle",Issacs, Kyle,SNA,SNA,T,18,15,32,47,15,2,3,1,5
2012,"Heseltine, Brady",Heseltine, Brady,BRA,BRA,O,15,22,24,46,4,5,5,2,1
2012,"St. John, John",St. John, John,KWE,KWE,,20,17,29,46,15,2,5,1,0
2012,"McMahon, Cody",McMahon, Cody,ORA,ORA,T,14,12,33,45,2,1,5,0,0
2012,"Powless, Quinn",Powless, Quinn,SNA,SNA,F,16,16,29,45,4,0,3,2,0
2012,"Warren, Allister",Warren, Allister,TOR,TOR,,16,11,34,45,19,3,7,0,0
2012,"Currier, Josh",Currier, Josh,PET,PET,O,14,30,14,44,10,6,3,0,0
2012,"OConnor, Ethan",OConnor, Ethan,BUR,BUR,T,20,20,24,44,24,1,1,3,2
2012,"Tutton, Chad",Tutton, Chad,WHI,WHI,,19,23,21,44,23,0,1,2,3
2012,"Montour, Brandon",Montour, Brandon,SNA,SNA,F,18,9,34,43,9,0,0,0,0
2012,"Squire, Rodd",Squire, Rodd,SNA,SNA,D,17,16,27,43,4,0,2,5,1
2012,"Bomberry, Brendan",Bomberry, Brendan,SNA,SNA,F,15,13,29,42,36,1,4,0,3
2012,"Cole, Bryan",Cole, Bryan,BUR,BUR,T,11,13,25,38,12,1,6,0,0
2012,"Harris, Vaughn",Harris, Vaughn,SNA,SNA,F,13,21,17,38,4,3,0,1,1
2012,"Robinson, Brandon",Robinson, Brandon,BRA,BRA,T,18,18,20,38,16,0,2,0,0
2012,"Evans, Turner",Evans, Turner,PET,PET,O,10,6,31,37,10,0,9,0,0
2012,"Lomas, Danny",Lomas, Danny,BUR,BUR,A,17,18,17,35,37,2,2,0,1
2012,"Davidson, Gregory",Davidson, Gregory,TOR,TOR,,19,16,18,34,0,1,1,0,1
2012,"Matthews, Joel",Matthews, Joel,SNA,SNA,F,10,18,16,34,46,1,4,1,0
2012,"Sanders, TJ",Sanders, TJ,BLS,BLS,F,11,20,14,34,0,3,1,0,0
2012,"Weiss, Nick",Weiss, Nick,PET,PET,T,19,12,22,34,42,0,1,0,3
2012,"Kozak, Todd",Kozak, Todd,BUR,BUR,A,16,15,18,33,21,4,4,1,0
2012,"Lubczuk, Alex",Lubczuk, Alex,KWE,KWE,F,20,15,18,33,39,0,1,2,0
2012,"Tinney, Joel",Tinney, Joel,BLS,BLS,D,11,15,18,33,4,3,1,1,0
2012,"Dakin, Ryan",Dakin, Ryan,SCA,SCA,O,14,11,20,31,40,2,9,0,0
2012,"Michel, Dan",Michel, Dan,PET,PET,,18,18,13,31,8,2,4,0,0
2012,"Montag, Conner",Montag, Conner,KWE,KWE,,18,9,22,31,2,1,1,0,0
2012,"Benn, Brandon",Benn, Brandon,ORA,ORA,T,11,13,17,30,2,1,1,0,1
2012,"Serville, Ryan",Serville, Ryan,WHI,WHI,T,11,12,18,30,22,1,0,0,0
2012,"Mawdsley, Mike",Mawdsley, Mike,BLS,BLS,D,19,10,19,29,4,0,3,0,0
2012,"Caputo, Philip",Caputo, Philip,BRA,BRA,AP,18,18,10,28,6,1,1,1,0
2012,"Oakes, Seth",Oakes, Seth,SNA,SNA,F,11,13,15,28,5,3,2,1,1
2012,"Triolo, Mike",Triolo, Mike,KWE,KWE,F,18,9,19,28,18,2,2,0,2
2012,"Beaudoin, Nicholas",Beaudoin, Nicholas,SCA,SCA,,16,14,12,26,9,2,2,1,0
2012,"Joaquim, Anthony",Joaquim, Anthony,MIS,MIS,T,19,15,11,26,22,4,1,4,0
2012,"Bianchin, Gianni",Bianchin, Gianni,BUR,BUR,T,11,11,14,25,8,0,1,0,0
2012,"Caravello, Niall",Caravello, Niall,ORA,ORA,T,18,8,17,25,11,1,1,0,0
2012,"Currier, Zac",Currier, Zac,PET,PET,,11,19,6,25,37,1,0,0,0
2012,"Ferreira, Tyler",Ferreira, Tyler,BRA,BRA,F,17,15,10,25,30,0,0,2,1
2012,"McMahon, Jamie",McMahon, Jamie,ORA,ORA,AP,18,10,15,25,2,1,0,0,0
2012,"Hope, Robert",Hope, Robert,PET,PET,D,18,5,19,24,29,2,2,0,4
2012,"Quinlan, Riley",Quinlan, Riley,PET,PET,T,17,4,20,24,18,1,0,0,1
2012,"Wales, Eric",Wales, Eric,BUR,BUR,T,16,7,17,24,5,0,0,0,0
2012,"Bennett, Matthew",Bennett, Matthew,BRA,BRA,,20,5,18,23,30,0,2,0,0
2012,"Johnson, Jesse",Johnson, Jesse,SNA,SNA,T,14,6,17,23,10,0,1,0,0
2012,"Tomkinson, Zach",Tomkinson, Zach,BLS,BLS,D,14,4,19,23,7,0,0,0,0
2012,"Apers, Nolan",Apers, Nolan,BUR,BUR,A,18,11,11,22,6,2,2,0,0
2012,"Barfoot, Drew",Barfoot, Drew,KWE,KWE,,20,11,11,22,20,0,0,1,0
2012,"Sellars, Connor",Sellars, Connor,BRA,BRA,F,19,9,13,22,17,1,0,0,0
2012,"Boislard, Thierry",Boislard, Thierry,BLS,BLS,D,20,18,3,21,76,0,0,1,0
2012,"Eckert, Matt",Eckert, Matt,ORA,ORA,T,13,5,16,21,0,0,1,1,0
2012,"Oliver, Josh",Oliver, Josh,MIS,MIS,,8,6,15,21,4,3,0,0,1
2012,"Brooks, Brandon",Brooks, Brandon,SNA,SNA,F,6,9,11,20,0,0,0,0,0
2012,"Fournier, Ryan",Fournier, Ryan,TOR,TOR,,18,9,11,20,13,1,2,1,0
2012,"Johnson, Brandon",Johnson, Brandon,PET,PET,AP,10,7,13,20,21,0,2,0,0
2012,"Masson, AJ",Masson, AJ,ORA,ORA,T,15,11,9,20,15,1,2,0,0
2012,"Shilling, Cam",Shilling, Cam,BLS,BLS,O,16,5,15,20,4,1,0,0,0
2012,"Smith, Drake",Smith, Drake,KWE,KWE,,15,6,14,20,14,0,1,0,1
2012,"Gatt, Dylan",Gatt, Dylan,SCA,SCA,F,18,7,12,19,0,1,2,0,2
2012,"Green, Wenster",Green, Wenster,SNA,SNA,D,20,8,11,19,20,0,1,0,2
2012,"Lewis, Garrett",Lewis, Garrett,BLS,BLS,AP,7,7,12,19,2,1,3,0,0
2012,"Murphy, Kenny",Murphy, Kenny,BLS,BLS,O,20,3,16,19,47,0,0,1,0
2012,"Shanks, Austin",Shanks, Austin,WHI,WHI,AP,12,4,15,19,0,0,1,0,0
2012,"Harding, Jake",Harding, Jake,MIS,MIS,D,10,9,9,18,6,0,2,0,0
2012,"Roy, Joe",Roy, Joe,MIS,MIS,,16,10,8,18,32,1,0,0,0
2012,"Withers, Jake",Withers, Jake,PET,PET,O,16,6,12,18,30,0,4,0,1
2012,"Miles, Patrick",Miles, Patrick,BRA,BRA,D,20,6,11,17,62,1,0,0,0
2012,"Miller, Mike",Miller, Mike,SNA,SNA,D,19,10,7,17,4,0,1,2,1
2012,"Morlock, Shane",Morlock, Shane,MIS,MIS,O,11,4,13,17,2,1,3,0,0
2012,"Noble, Jason",Noble, Jason,ORA,ORA,T,16,8,9,17,16,1,2,0,0
2012,"Cox, Miles",Cox, Miles,MIS,MIS,T,15,6,10,16,10,0,0,0,1
2012,"Scanlan, Tom",Scanlan, Tom,MIS,MIS,O,14,9,7,16,20,4,0,0,0
2012,"Trolley, Kyle",Trolley, Kyle,PET,PET,,9,8,8,16,2,0,1,1,1
2012,"Buswell, Chris",Buswell, Chris,BUR,BUR,T,19,9,6,15,52,1,1,0,0
2012,"Elder, Lauchlin",Elder, Lauchlin,BUR,BUR,T,12,5,10,15,2,1,1,1,0
2012,"Marasco, Jo Jo",Marasco, Jo Jo,TOR,TOR,,11,3,12,15,6,0,1,0,0
2012,"Wilde, Mitch",Wilde, Mitch,WHI,WHI,T,19,4,11,15,14,0,1,0,1
2012,"Lindsay, Jay",Lindsay, Jay,KWE,KWE,,12,1,13,14,20,0,2,0,0
2012,"Mackay, Ian",Mackay, Ian,ORA,ORA,T,13,5,9,14,6,0,0,0,1
2012,"Miller, Zac",Miller, Zac,SNA,SNA,F,12,5,9,14,0,0,2,0,0
2012,"Muir, Brooker",Muir, Brooker,SCA,SCA,,18,1,13,14,12,0,1,0,0
2012,"Perreira, Kyle",Perreira, Kyle,BRA,BRA,AP,12,6,8,14,13,0,0,0,0
2012,"Wallace, Braden",Wallace, Braden,BUR,BUR,T,14,4,10,14,22,0,1,0,0
2012,"Cummings, Carter",Cummings, Carter,TOR,TOR,,16,8,5,13,0,0,0,1,0
2012,"Kettle, Kaine",Kettle, Kaine,MIS,MIS,D,11,10,3,13,10,1,0,1,0
2012,"Lafonte, Tyler",Lafonte, Tyler,PET,PET,T,13,4,9,13,19,1,0,0,0
2012,"MacSpadyen, Ryan",MacSpadyen, Ryan,TOR,TOR,,12,3,10,13,0,2,5,0,0
2012,"Rogers, Cameron",Rogers, Cameron,KWE,KWE,,14,6,7,13,4,0,0,0,0
2012,"Waud, Daryl",Waud, Daryl,PET,PET,T,6,2,11,13,4,1,1,0,0
2012,"Apperson, Caleb",Apperson, Caleb,KWE,KWE,,16,2,10,12,54,0,0,1,1
2012,"Cummings, Chad",Cummings, Chad,KWE,KWE,,15,3,9,12,38,0,1,1,0
2012,"French, Joe",French, Joe,TOR,TOR,,7,3,9,12,0,0,2,0,0
2012,"OBrien, Joey",OBrien, Joey,MIS,MIS,F,20,4,8,12,34,0,1,0,0
2012,"Pleon, Jake",Pleon, Jake,KWE,KWE,,17,5,7,12,10,0,0,0,0
2012,"Seneca, Cam",Seneca, Cam,MIS,MIS,F,16,5,7,12,9,0,0,0,1
2012,"Smith, Kenzie",Smith, Kenzie,BLS,BLS,D,16,9,3,12,31,0,0,0,0
2012,"Ulbikas, Brett",Ulbikas, Brett,BUR,BUR,T,16,2,10,12,0,0,0,0,0
2012,"Martin, Stu",Martin, Stu,SNA,SNA,T,16,2,9,11,21,0,0,0,0
2012,"McCready, Jake",McCready, Jake,SCA,SCA,,16,4,7,11,36,0,1,0,0
2012,"Pitre, Eric",Pitre, Eric,TOR,TOR,,17,4,7,11,37,0,0,0,0
2012,"Roche, Tyler",Roche, Tyler,BRA,BRA,,15,5,6,11,43,0,0,0,0
2012,"Ruys, Zach",Ruys, Zach,MIS,MIS,O,14,4,7,11,61,1,1,0,0
2012,"Spanger, Matt",Spanger, Matt,TOR,TOR,,19,4,7,11,6,0,0,0,1
2012,"Burke, Steven",Burke, Steven,BRA,BRA,AP,7,0,10,10,4,0,0,0,0
2012,"Curran, Brayden",Curran, Brayden,MIS,MIS,,10,2,8,10,8,0,0,0,0
2012,"Filson, Cody",Filson, Cody,BUR,BUR,T,16,4,6,10,6,0,0,1,0
2012,"Hossack, Graeme",Hossack, Graeme,WHI,WHI,,20,2,8,10,32,0,0,0,0
2012,"Hostrawser, Bill",Hostrawser, Bill,ORA,ORA,T,20,0,10,10,73,0,1,0,0
2012,"Myles, Ryan",Myles, Ryan,ORA,ORA,AP,14,8,2,10,6,0,0,0,0
2012,"Power, Mike",Power, Mike,WHI,WHI,D,19,2,8,10,58,0,0,0,1
2012,"Soubry, Nick",Soubry, Nick,BUR,BUR,D,15,1,9,10,18,0,0,0,0
2012,"Thomas, Drew",Thomas, Drew,SCA,SCA,,17,4,6,10,27,1,0,0,1
2012,"Gibson, Gareth",Gibson, Gareth,TOR,TOR,,17,4,5,9,20,1,0,0,1
2012,"Glover, Will",Glover, Will,BUR,BUR,T,18,3,6,9,16,0,0,0,1
2012,"Lindsay, Davin",Lindsay, Davin,WHI,WHI,D,15,1,8,9,2,1,2,0,0
2012,"ODonnell, Troy",ODonnell, Troy,BLS,BLS,O,7,5,4,9,0,0,0,0,0
2012,"Quarrie, Jake",Quarrie, Jake,BRA,BRA,,20,3,6,9,8,0,0,0,0
2012,"Tills, Bailey",Tills, Bailey,SCA,SCA,,4,1,8,9,0,0,3,0,0
2012,"Bennett, Andrew",Bennett, Andrew,BRA,BRA,,8,3,5,8,0,0,0,0,0
2012,"Burns, Sheldon",Burns, Sheldon,WHI,WHI,D,14,5,3,8,12,0,0,0,0
2012,"Elmhirst, Henry",Elmhirst, Henry,PET,PET,AP,16,4,4,8,8,0,0,0,0
2012,"Goss, Blair",Goss, Blair,ORA,ORA,T,18,3,5,8,10,0,1,0,0
2012,"Lewandowski, Brett",Lewandowski, Brett,WHI,WHI,D,8,3,5,8,2,0,0,0,0
2012,"Morelock, Shane",Morelock, Shane,MIS,MIS,,4,2,6,8,0,0,1,0,0
2012,"Albrecht, Tyler",Albrecht, Tyler,BUR,BUR,T,4,1,6,7,0,0,1,0,1
2012,"Divitcos, Austin",Divitcos, Austin,ORA,ORA,T,14,3,4,7,2,0,0,0,0
2012,"Heseltine, Sandy",Heseltine, Sandy,BRA,BRA,,15,3,4,7,19,0,0,0,0
2012,"Kelly, Andrew",Kelly, Andrew,BLS,BLS,D,19,2,5,7,17,0,0,0,0
2012,"Layton, Brent",Layton, Brent,BLS,BLS,F,7,0,7,7,0,0,0,0,0
2012,"Lindsay, Kyle",Lindsay, Kyle,WHI,WHI,F,18,0,7,7,18,0,0,0,1
2012,"Palmer, Zach",Palmer, Zach,WHI,WHI,F,2,2,5,7,0,1,0,0,1
2012,"Patterson, Anthony",Patterson, Anthony,SNA,SNA,T,6,3,4,7,2,0,0,0,0
2012,"Perry, Curtis",Perry, Curtis,PET,PET,T,20,2,5,7,84,0,0,0,0
2012,"Tutton, Brodie",Tutton, Brodie,WHI,WHI,AP,10,2,5,7,8,0,0,0,0
2012,"Ward, Cody",Ward, Cody,SCA,SCA,AP,11,2,5,7,10,0,0,0,0
2012,"Beaudoin, Seabastian",Beaudoin, Seabastian,SCA,SCA,,15,1,5,6,7,0,1,0,0
2012,"Beck, Eric",Beck, Eric,KWE,KWE,D,16,4,2,6,4,0,1,0,0
2012,"Clearwater, Matt",Clearwater, Matt,BRA,BRA,,12,2,4,6,23,0,0,0,0
2012,"Horn, Oran",Horn, Oran,MIS,MIS,,3,1,5,6,0,0,1,0,0
2012,"McLay, Jake",McLay, Jake,KWE,KWE,,18,2,4,6,76,0,0,0,0
2012,"Miller, Danton",Miller, Danton,SNA,SNA,,5,4,2,6,2,0,0,0,0
2012,"Rooney, Logan",Rooney, Logan,WHI,WHI,F,18,5,1,6,7,0,0,0,0
2012,"Sternberg, Ryne",Sternberg, Ryne,TOR,TOR,,18,3,3,6,30,0,1,0,1
2012,"Thompson, Ty",Thompson, Ty,TOR,TOR,,3,3,3,6,0,1,0,0,0
2012,"Vyse, Danny",Vyse, Danny,SNA,SNA,D,12,2,4,6,70,0,0,0,0
2012,"Adams, Ryan",Adams, Ryan,BUR,BUR,T,11,2,3,5,11,0,0,0,0
2012,"Adams, Shayne",Adams, Shayne,SNA,SNA,,3,3,2,5,2,0,0,0,0
2012,"Bell, Tyson",Bell, Tyson,SCA,SCA,,16,1,4,5,59,0,0,0,0
2012,"Calder, Zach",Calder, Zach,MIS,MIS,,4,2,3,5,2,0,0,0,0
2012,"Crepinsek, Eric",Crepinsek, Eric,BUR,BUR,D,18,3,2,5,14,0,0,0,0
2012,"Curry, Blake",Curry, Blake,MIS,MIS,D,7,3,2,5,15,0,0,0,0
2012,"Donnelly, Jack",Donnelly, Jack,TOR,TOR,,16,2,3,5,25,0,0,0,0
2012,"Dupuis, Chad",Dupuis, Chad,BLS,BLS,O,8,3,2,5,4,0,0,0,0
2012,"Ferris, Dean",Ferris, Dean,ORA,ORA,AP,1,4,1,5,2,0,0,0,0
2012,"Goddard, Dylan",Goddard, Dylan,WHI,WHI,AP,1,1,4,5,0,0,0,0,1
2012,"Houtby, Jordan",Houtby, Jordan,SCA,SCA,D,10,4,1,5,34,1,0,0,0
2012,"Kri, Bradley",Kri, Bradley,ORA,ORA,T,20,2,3,5,15,0,0,0,0
2012,"Martin, Alex",Martin, Alex,SNA,SNA,D,15,2,3,5,21,0,0,0,0
2012,"McLeod, Cody",McLeod, Cody,ORA,ORA,T,16,1,4,5,0,0,0,0,0
2012,"McQueen, Keyan",McQueen, Keyan,BUR,BUR,AP,3,4,1,5,0,0,0,0,0
2012,"Nelson, Markell",Nelson, Markell,BLS,BLS,D,18,1,4,5,51,0,0,0,0
2012,"Pace, Brett",Pace, Brett,SCA,SCA,,3,2,3,5,2,1,1,0,0
2012,"Parnham, Brandon",Parnham, Brandon,BLS,BLS,D,17,0,5,5,13,0,0,0,1
2012,"Reid, Justin",Reid, Justin,BRA,BRA,D,8,1,4,5,16,0,0,0,0
2012,"Root, Patrick",Root, Patrick,BUR,BUR,T,6,1,4,5,2,0,0,0,1
2012,"Simpson, Shane",Simpson, Shane,SNA,SNA,AP,11,5,0,5,8,0,0,1,0
2012,"Stourus, Leo",Stourus, Leo,SNA,SNA,D,14,2,3,5,6,0,0,0,0
2012,"Stroscher, Jake",Stroscher, Jake,TOR,TOR,,15,2,3,5,0,0,1,0,0
2012,"Aquin, Alexander",Aquin, Alexander,BUR,BUR,T,11,0,4,4,32,0,0,0,0
2012,"Baker, Brad",Baker, Brad,PET,PET,D,16,3,1,4,92,0,0,0,0
2012,"Beatty, Justin",Beatty, Justin,MIS,MIS,,2,0,4,4,0,0,0,0,0
2012,"Coates, Spencer",Coates, Spencer,SCA,SCA,,16,1,3,4,13,0,0,0,0
2012,"Cook, Jake",Cook, Jake,TOR,TOR,,14,1,3,4,2,0,0,0,0
2012,"Davis, Braiden",Davis, Braiden,ORA,ORA,AP,4,1,3,4,0,0,0,0,0
2012,"Gillies, Brad",Gillies, Brad,ORA,ORA,T,17,1,3,4,2,0,0,0,0
2012,"Kloepfer, Rob",Kloepfer, Rob,BLS,BLS,D,20,0,4,4,33,0,2,0,0
2012,"Mader, Codi",Mader, Codi,KWE,KWE,,11,4,0,4,33,0,0,0,0
2012,"Neeb, Sam",Neeb, Sam,BUR,BUR,AP,2,3,1,4,0,0,0,0,0
2012,"Pychel, Justin",Pychel, Justin,SNA,SNA,D,14,0,4,4,73,0,0,0,0
2012,"Robinson, Josh",Robinson, Josh,MIS,MIS,F,9,2,2,4,0,0,0,0,0
2012,"Searle, Derek",Searle, Derek,SNA,SNA,D,9,1,3,4,43,0,0,0,0
2012,"Tanner, Matt",Tanner, Matt,TOR,TOR,,17,1,3,4,52,0,0,1,0
2012,"Young, Chris",Young, Chris,BUR,BUR,AP,6,1,3,4,6,0,0,0,0
2012,"Butters, Marcus",Butters, Marcus,SCA,SCA,,16,2,1,3,44,0,0,0,0
2012,"Callaghan, Ryan",Callaghan, Ryan,BUR,BUR,AP,2,1,2,3,0,0,0,0,0
2012,"Clark, Emerson",Clark, Emerson,WHI,WHI,T,12,0,3,3,83,0,0,0,1
2012,"Duscio, Mario",Duscio, Mario,KWE,KWE,D,19,0,3,3,16,0,0,0,0
2012,"George, Chris",George, Chris,SNA,SNA,D,4,1,2,3,12,0,0,0,0
2012,"Gilligan, Tyler",Gilligan, Tyler,WHI,WHI,F,6,2,1,3,0,0,0,1,0
2012,"Gilray, Mat",Gilray, Mat,PET,PET,AP,9,0,3,3,4,0,0,0,0
2012,"Hill, Wayne",Hill, Wayne,SNA,SNA,F,2,1,2,3,4,0,0,0,0
2012,"Hoggarth, Thomas",Hoggarth, Thomas,PET,PET,AP,5,1,2,3,0,0,0,0,0
2012,"Hossack, Matt",Hossack, Matt,WHI,WHI,AP,10,1,2,3,2,0,0,0,1
2012,"Matthews, Joel",Matthews, Joel,SNA,SNA,F,2,1,2,3,0,0,0,0,0
2012,"Miller, Johnny",Miller, Johnny,MIS,MIS,D,18,0,3,3,71,0,1,0,1
2012,"Montag, Mike",Montag, Mike,KWE,KWE,,15,1,2,3,44,0,0,0,0
2012,"Peltzer, Logan",Peltzer, Logan,MIS,MIS,,18,1,2,3,14,0,0,0,0
2012,"Shewell, Eric",Shewell, Eric,PET,PET,AP,16,1,2,3,83,0,0,0,0
2012,"Smith, Hayden",Smith, Hayden,ORA,ORA,T,10,0,3,3,31,0,0,0,0
2012,"Wilkinson, Jake",Wilkinson, Jake,TOR,TOR,,15,0,3,3,0,0,1,0,0
2012,"Willock, Marcus",Willock, Marcus,BLS,BLS,D,20,0,3,3,25,0,1,0,0
2012,"Adams, Ryan",Adams, Ryan,BRA,BRA,AP,6,2,0,2,2,0,0,0,0
2012,"Allen AP, Spencer",Allen AP, Spencer,SCA,SCA,,1,2,0,2,0,0,0,0,0
2012,"Arcan, Nick",Arcan, Nick,BLS,BLS,D,9,1,1,2,0,0,0,0,0
2012,"Attwood, Craig",Attwood, Craig,SCA,SCA,,16,0,2,2,97,0,0,0,0
2012,"Batten, Jamie",Batten, Jamie,BUR,BUR,AP,3,1,1,2,2,0,0,0,0
2012,"Beaver, Lucas",Beaver, Lucas,MIS,MIS,F,2,2,0,2,5,0,0,0,0
